user_id,age_group,skin_type,acne_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U0900,13-17,Dry,Pustules,Severe,Cheeks and jawline,Often reacts,Sulfates,Oily/Shiny skin,High,High,Cold,None,Retinoid Treatment
U0089,25-34,Combination,Pustules,Mild,All over face,Sometimes reacts,Alcohol,Oily/Shiny skin,High,Medium,Hot,None,Oil Control Moisturizer
U1008,13-17,Normal,Papules,Mild,Jawline and chin,Sometimes reacts,Fragrance,Acne and breakouts,Medium,Medium,Moderate,Menstrual,Niacinamide Serum
U1232,13-17,Combination,Pustules,Moderate,Jawline and chin,Sometimes reacts,None,Large pores,Low,Medium,Hot,Follicular,Niacinamide Serum
U1490,45+,Normal,Papules,Moderate,All over face,Sometimes reacts,Alcohol,Large pores,High,High,Hot,None,Salicylic Acid Cleanser
U0716,45+,Combination,Pustules,Severe,T-Zone (forehead/nose),Often reacts,Fragrance,Dark spots/Uneven tone,Medium,High,Hot,Follicular,Retinoid Treatment
U1417,45+,Combination,Pustules,Severe,Cheeks and jawline,Often reacts,Fragrance,Oily/Shiny skin,Low,Medium,Hot,None,Retinoid Treatment
U0719,13-17,Oily,Blackheads,Mild,Jawline and chin,Often reacts,Parabens,Oily/Shiny skin,Medium,Low,Moderate,Ovulation,Soothing Cleanser
U0974,25-34,Oily,Blackheads,Moderate,All over face,Sometimes reacts,None,Dark spots/Uneven tone,Medium,High,Cold,Menstrual,Niacinamide Serum
U0291,13-17,Combination,Blackheads,Moderate,T-Zone (forehead/nose),Often reacts,Parabens,Acne and breakouts,Low,High,Moderate,None,Soothing Cleanser
U1448,13-17,Dry,Blackheads,Severe,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Acne and breakouts,Medium,Medium,Cold,None,Retinoid Treatment
U0614,45+,Sensitive,Whiteheads,Mild,Jawline and chin,Sometimes reacts,Parabens,Anti-aging,Low,Medium,Hot,None,Soothing Cleanser
U0349,13-17,Oily,Papules,Moderate,T-Zone (forehead/nose),Rarely reacts,Parabens,Oily/Shiny skin,Low,High,Cold,Follicular,Salicylic Acid Cleanser
U0586,18-24,Dry,Pustules,Mild,All over face,Sometimes reacts,None,Oily/Shiny skin,High,Low,Hot,Luteal,Niacinamide Serum
U1442,13-17,Dry,Cyst,Moderate,All over face,Sometimes reacts,Sulfates,Acne and breakouts,High,Low,Cold,None,Retinoid Treatment
U0713,25-34,Sensitive,Papules,Moderate,Cheeks and jawline,Sometimes reacts,None,Acne and breakouts,High,Medium,Moderate,Ovulation,Soothing Cleanser
U0856,18-24,Sensitive,Cyst,Severe,Jawline and chin,Often reacts,Sulfates,Anti-aging,Medium,High,Cold,Follicular,Retinoid Treatment
U0618,18-24,Oily,Cyst,Severe,Cheeks and jawline,Rarely reacts,Sulfates,Dryness or flakiness,Medium,Medium,Moderate,Follicular,Retinoid Treatment
U0459,25-34,Normal,Pustules,Moderate,Jawline and chin,Often reacts,None,Oily/Shiny skin,High,Medium,Moderate,None,Soothing Cleanser
U0376,18-24,Oily,Papules,Mild,Cheeks and jawline,Sometimes reacts,None,Acne and breakouts,High,High,Hot,Follicular,Salicylic Acid Cleanser
U0334,18-24,Normal,Pustules,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Low,High,Moderate,Luteal,Niacinamide Serum
U0782,45+,Normal,Whiteheads,Severe,Jawline and chin,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Low,High,Moderate,Luteal,Retinoid Treatment
U1352,25-34,Normal,Papules,Moderate,Cheeks and jawline,Rarely reacts,Alcohol,Anti-aging,High,Medium,Moderate,Luteal,Niacinamide Serum
U1410,13-17,Combination,Blackheads,Mild,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Medium,High,Moderate,Luteal,Soothing Cleanser
U1419,45+,Normal,Pustules,Severe,All over face,Rarely reacts,Sulfates,Large pores,Low,High,Hot,Follicular,Retinoid Treatment
U0585,45+,Dry,Whiteheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Low,High,Moderate,Luteal,Niacinamide Serum
U0329,25-34,Sensitive,Papules,Severe,Jawline and chin,Sometimes reacts,Parabens,Dryness or flakiness,Low,Medium,Moderate,Luteal,Retinoid Treatment
U0319,13-17,Normal,Papules,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Dryness or flakiness,Medium,Medium,Moderate,Menstrual,Benzoyl Peroxide Treatment
U1178,18-24,Sensitive,Papules,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Medium,Low,Cold,None,Soothing Cleanser
U0983,25-34,Normal,Blackheads,Mild,Jawline and chin,Rarely reacts,Parabens,Acne and breakouts,High,Low,Hot,Follicular,Niacinamide Serum
U0013,45+,Normal,Papules,Mild,T-Zone (forehead/nose),Rarely reacts,Sulfates,Dark spots/Uneven tone,Low,Low,Moderate,None,Gentle Hydrating Cleanser
U0172,45+,Normal,Pustules,Moderate,Cheeks and jawline,Sometimes reacts,None,Dryness or flakiness,Low,Medium,Hot,None,Salicylic Acid Cleanser
U0261,18-24,Oily,Blackheads,Mild,Jawline and chin,Rarely reacts,Sulfates,Anti-aging,High,Low,Moderate,Menstrual,Niacinamide Serum
U0848,45+,Dry,Blackheads,Mild,T-Zone (forehead/nose),Rarely reacts,None,Large pores,Medium,Medium,Hot,Luteal,Niacinamide Serum
U0889,18-24,Sensitive,Whiteheads,Mild,Jawline and chin,Rarely reacts,None,Large pores,Low,Low,Moderate,None,Soothing Cleanser
U1142,25-34,Oily,Pustules,Moderate,Jawline and chin,Often reacts,Alcohol,Large pores,Medium,Medium,Hot,Menstrual,Soothing Cleanser
U0139,18-24,Normal,Papules,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Anti-aging,Medium,Medium,Hot,Follicular,Retinoid Treatment
U0550,18-24,Sensitive,Pustules,Moderate,All over face,Often reacts,Sulfates,Anti-aging,Low,Medium,Cold,None,Soothing Cleanser
U1358,35-44,Combination,Papules,Moderate,All over face,Sometimes reacts,None,Anti-aging,Medium,Medium,Hot,None,Soothing Cleanser
U0874,18-24,Oily,Cyst,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Oily/Shiny skin,Medium,Medium,Hot,None,Retinoid Treatment
U0959,18-24,Normal,Blackheads,Moderate,T-Zone (forehead/nose),Rarely reacts,Fragrance,Large pores,High,Low,Cold,None,Gentle Hydrating Cleanser
U0559,18-24,Oily,Papules,Severe,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,High,Low,Hot,Luteal,Retinoid Treatment
U0140,13-17,Combination,Whiteheads,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Dark spots/Uneven tone,High,Low,Moderate,Luteal,Soothing Cleanser
U0902,45+,Combination,Cyst,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Acne and breakouts,High,Medium,Cold,None,Retinoid Treatment
U0225,25-34,Oily,Papules,Moderate,All over face,Sometimes reacts,Parabens,Oily/Shiny skin,Medium,High,Moderate,Luteal,Niacinamide Serum
U0606,45+,Dry,Cyst,Severe,All over face,Often reacts,Fragrance,Acne and breakouts,High,Medium,Hot,Follicular,Retinoid Treatment
U0410,35-44,Sensitive,Papules,Moderate,All over face,Rarely reacts,None,Acne and breakouts,Medium,Low,Moderate,None,Soothing Cleanser
U0326,35-44,Normal,Cyst,Moderate,All over face,Sometimes reacts,Alcohol,Dryness or flakiness,High,High,Cold,None,Retinoid Treatment
U0300,25-34,Oily,Papules,Severe,T-Zone (forehead/nose),Often reacts,None,Anti-aging,Low,Low,Hot,None,Retinoid Treatment
U0915,18-24,Sensitive,Blackheads,Moderate,Cheeks and jawline,Rarely reacts,None,Anti-aging,Medium,Medium,Moderate,Ovulation,Soothing Cleanser
U1054,18-24,Combination,Cyst,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Medium,High,Cold,Luteal,Retinoid Treatment
U1047,45+,Sensitive,Blackheads,Moderate,All over face,Often reacts,None,Anti-aging,Low,Low,Hot,Follicular,Soothing Cleanser
U1420,45+,Dry,Pustules,Moderate,Cheeks and jawline,Often reacts,Parabens,Dark spots/Uneven tone,Medium,Medium,Hot,Luteal,Soothing Cleanser
U0977,18-24,Oily,Cyst,Severe,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Oily/Shiny skin,Low,High,Cold,Follicular,Retinoid Treatment
U0901,45+,Combination,Pustules,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,High,Medium,Cold,None,Soothing Cleanser
U0574,18-24,Normal,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Fragrance,Anti-aging,High,Medium,Cold,Follicular,Soothing Cleanser
U0504,18-24,Dry,Papules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dryness or flakiness,High,Medium,Moderate,Follicular,Gentle Hydrating Cleanser
U1245,25-34,Normal,Blackheads,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Large pores,Low,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U0004,25-34,Oily,Cyst,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Low,High,Moderate,Follicular,Retinoid Treatment
U0786,18-24,Dry,Cyst,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Anti-aging,High,Medium,Cold,None,Retinoid Treatment
U0468,35-44,Oily,Papules,Moderate,Cheeks and jawline,Often reacts,None,Dark spots/Uneven tone,High,Medium,Hot,Luteal,Soothing Cleanser
U0322,13-17,Dry,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Medium,High,Moderate,Luteal,Niacinamide Serum
U0006,18-24,Combination,Cyst,Moderate,All over face,Often reacts,Sulfates,Anti-aging,High,High,Cold,None,Retinoid Treatment
U1151,18-24,Oily,Whiteheads,Mild,All over face,Often reacts,Alcohol,Anti-aging,Medium,High,Moderate,Follicular,Soothing Cleanser
U0773,45+,Combination,Blackheads,Moderate,Cheeks and jawline,Rarely reacts,Fragrance,Dark spots/Uneven tone,High,High,Moderate,Follicular,BHA Exfoliant
U0040,18-24,Normal,Papules,Moderate,All over face,Sometimes reacts,None,Acne and breakouts,Medium,Medium,Cold,Luteal,Niacinamide Serum
U0543,35-44,Sensitive,Papules,Moderate,All over face,Often reacts,Alcohol,Dark spots/Uneven tone,High,Low,Hot,Ovulation,Soothing Cleanser
U0243,18-24,Dry,Cyst,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Anti-aging,High,Low,Moderate,None,Retinoid Treatment
U0137,35-44,Oily,Pustules,Severe,Jawline and chin,Sometimes reacts,Alcohol,Dark spots/Uneven tone,High,Medium,Hot,Follicular,Retinoid Treatment
U1212,25-34,Sensitive,Blackheads,Mild,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Medium,High,Cold,Luteal,Soothing Cleanser
U0622,25-34,Dry,Blackheads,Moderate,Cheeks and jawline,Often reacts,Fragrance,Dark spots/Uneven tone,High,Low,Cold,Luteal,Soothing Cleanser
U0799,18-24,Dry,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Acne and breakouts,Medium,Medium,Hot,None,Gentle Hydrating Cleanser
U1480,13-17,Oily,Cyst,Moderate,Cheeks and jawline,Often reacts,Parabens,Acne and breakouts,Low,Medium,Moderate,Luteal,Retinoid Treatment
U1088,18-24,Sensitive,Cyst,Severe,All over face,Sometimes reacts,None,Acne and breakouts,High,Medium,Moderate,Menstrual,Benzoyl Peroxide Treatment
U1474,35-44,Sensitive,Cyst,Moderate,Cheeks and jawline,Rarely reacts,None,Anti-aging,Low,Low,Moderate,None,Benzoyl Peroxide Treatment
U1395,35-44,Oily,Papules,Severe,Cheeks and jawline,Rarely reacts,Fragrance,Dark spots/Uneven tone,High,Low,Moderate,Follicular,Retinoid Treatment
U0582,35-44,Normal,Pustules,Moderate,Jawline and chin,Often reacts,Parabens,Oily/Shiny skin,Low,High,Moderate,Follicular,Soothing Cleanser
U0850,13-17,Sensitive,Pustules,Severe,Jawline and chin,Often reacts,None,Large pores,High,High,Hot,Follicular,Retinoid Treatment
U1418,18-24,Sensitive,Cyst,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Dryness or flakiness,High,High,Moderate,Ovulation,Retinoid Treatment
U0377,13-17,Combination,Cyst,Severe,Cheeks and jawline,Often reacts,None,Acne and breakouts,High,Low,Moderate,Luteal,Retinoid Treatment
U0315,45+,Sensitive,Pustules,Severe,Cheeks and jawline,Sometimes reacts,Sulfates,Acne and breakouts,Medium,High,Cold,Ovulation,Retinoid Treatment
U0443,45+,Sensitive,Cyst,Severe,Cheeks and jawline,Rarely reacts,None,Oily/Shiny skin,High,High,Moderate,None,Benzoyl Peroxide Treatment
U0320,18-24,Combination,Papules,Moderate,Jawline and chin,Often reacts,None,Large pores,High,High,Moderate,Ovulation,Soothing Cleanser
U0968,25-34,Dry,Cyst,Severe,Cheeks and jawline,Often reacts,None,Dark spots/Uneven tone,Low,Medium,Moderate,Follicular,Retinoid Treatment
U0820,13-17,Oily,Pustules,Severe,All over face,Often reacts,Sulfates,Anti-aging,Low,High,Moderate,None,Retinoid Treatment
U1444,25-34,Normal,Papules,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,High,High,Hot,None,Benzoyl Peroxide Treatment
U0425,25-34,Oily,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Dryness or flakiness,Low,High,Moderate,None,Niacinamide Serum
U0554,35-44,Sensitive,Pustules,Mild,All over face,Rarely reacts,Fragrance,Acne and breakouts,High,High,Moderate,None,Soothing Cleanser
U0595,45+,Normal,Cyst,Severe,All over face,Sometimes reacts,None,Dryness or flakiness,High,High,Cold,Menstrual,Benzoyl Peroxide Treatment
U0924,35-44,Sensitive,Pustules,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,High,Medium,Cold,Luteal,Soothing Cleanser
U0673,45+,Oily,Whiteheads,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Large pores,Medium,Medium,Moderate,None,Niacinamide Serum
U1365,18-24,Dry,Pustules,Severe,All over face,Rarely reacts,None,Dark spots/Uneven tone,Low,High,Moderate,Menstrual,Benzoyl Peroxide Treatment
U1244,25-34,Dry,Papules,Mild,Cheeks and jawline,Often reacts,None,Anti-aging,Medium,High,Moderate,Luteal,Soothing Cleanser
U1366,18-24,Dry,Pustules,Severe,Cheeks and jawline,Rarely reacts,None,Large pores,Low,Medium,Moderate,Menstrual,Benzoyl Peroxide Treatment
U0228,45+,Normal,Blackheads,Mild,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Medium,High,Cold,Ovulation,Soothing Cleanser
U0737,45+,Combination,Cyst,Mild,Cheeks and jawline,Often reacts,Fragrance,Dark spots/Uneven tone,Medium,High,Moderate,Ovulation,Retinoid Treatment
U1252,35-44,Combination,Blackheads,Mild,Jawline and chin,Often reacts,Alcohol,Dryness or flakiness,Medium,Low,Cold,Follicular,Soothing Cleanser
U1010,18-24,Dry,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Medium,High,Cold,Luteal,Niacinamide Serum
U0711,45+,Combination,Blackheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dryness or flakiness,High,High,Moderate,Luteal,Niacinamide Serum
U0067,18-24,Oily,Papules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Acne and breakouts,Medium,Medium,Cold,Ovulation,Salicylic Acid Cleanser
U0394,18-24,Normal,Blackheads,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Anti-aging,Low,Low,Hot,None,Retinoid Treatment
U0580,18-24,Dry,Blackheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Acne and breakouts,Low,Low,Hot,None,Gentle Hydrating Cleanser
U1230,13-17,Sensitive,Cyst,Severe,Jawline and chin,Rarely reacts,None,Anti-aging,Medium,Low,Hot,Luteal,Benzoyl Peroxide Treatment
U0212,25-34,Normal,Cyst,Severe,Jawline and chin,Sometimes reacts,Fragrance,Anti-aging,Medium,Medium,Cold,Follicular,Retinoid Treatment
U1363,35-44,Dry,Blackheads,Mild,Jawline and chin,Sometimes reacts,Alcohol,Acne and breakouts,Medium,High,Moderate,Luteal,Niacinamide Serum
U0808,45+,Combination,Papules,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Medium,Low,Cold,None,Gentle Hydrating Cleanser
U0537,45+,Normal,Papules,Moderate,Jawline and chin,Often reacts,Alcohol,Anti-aging,Medium,Medium,Hot,Follicular,Soothing Cleanser
U1049,25-34,Normal,Cyst,Severe,All over face,Rarely reacts,Parabens,Acne and breakouts,High,Medium,Moderate,Follicular,Retinoid Treatment
U1349,18-24,Sensitive,Cyst,Severe,Jawline and chin,Sometimes reacts,Parabens,Acne and breakouts,High,Medium,Cold,None,Retinoid Treatment
U0086,18-24,Sensitive,Blackheads,Moderate,Cheeks and jawline,Often reacts,Parabens,Dryness or flakiness,Medium,High,Hot,Menstrual,Soothing Cleanser
U1379,25-34,Normal,Blackheads,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Oily/Shiny skin,High,Low,Moderate,Follicular,Gentle Hydrating Cleanser
U0273,18-24,Oily,Blackheads,Moderate,Cheeks and jawline,Often reacts,Parabens,Acne and breakouts,Medium,High,Hot,Luteal,Soothing Cleanser
U0980,13-17,Dry,Papules,Severe,Jawline and chin,Often reacts,Fragrance,Oily/Shiny skin,Low,Medium,Cold,Luteal,Retinoid Treatment
U0683,25-34,Dry,Papules,Moderate,Cheeks and jawline,Sometimes reacts,None,Acne and breakouts,Low,Low,Moderate,Menstrual,Niacinamide Serum
U1380,35-44,Combination,Whiteheads,Mild,All over face,Rarely reacts,Parabens,Anti-aging,High,Low,Hot,Follicular,Oil Control Moisturizer
U0631,13-17,Sensitive,Cyst,Mild,Jawline and chin,Rarely reacts,Fragrance,Acne and breakouts,Low,Medium,Moderate,Luteal,Retinoid Treatment
U1050,25-34,Sensitive,Blackheads,Mild,All over face,Sometimes reacts,Sulfates,Large pores,Low,Low,Moderate,None,Soothing Cleanser
U1429,25-34,Dry,Papules,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dryness or flakiness,Low,High,Hot,None,Gentle Hydrating Cleanser
U0506,35-44,Sensitive,Papules,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Large pores,High,Low,Cold,Follicular,Soothing Cleanser
U0274,18-24,Oily,Blackheads,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Anti-aging,Low,Low,Moderate,Luteal,Niacinamide Serum
U0745,25-34,Sensitive,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Anti-aging,Medium,Low,Moderate,Follicular,Soothing Cleanser
U0363,35-44,Oily,Blackheads,Moderate,All over face,Rarely reacts,Alcohol,Oily/Shiny skin,Low,Medium,Cold,Ovulation,BHA Exfoliant
U0623,18-24,Oily,Blackheads,Mild,T-Zone (forehead/nose),Rarely reacts,None,Large pores,Low,Medium,Cold,Ovulation,BHA Exfoliant
U0003,18-24,Sensitive,Blackheads,Moderate,All over face,Sometimes reacts,None,Oily/Shiny skin,Medium,Low,Cold,None,Soothing Cleanser
U0007,18-24,Sensitive,Papules,Mild,Jawline and chin,Sometimes reacts,None,Oily/Shiny skin,High,Medium,Cold,None,Soothing Cleanser
U0312,35-44,Oily,Blackheads,Moderate,All over face,Sometimes reacts,Parabens,Dark spots/Uneven tone,High,Medium,Cold,None,BHA Exfoliant
U1109,35-44,Normal,Whiteheads,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Acne and breakouts,High,High,Cold,Ovulation,Soothing Cleanser
U0666,45+,Dry,Blackheads,Moderate,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Dryness or flakiness,High,Low,Cold,None,Gentle Hydrating Cleanser
U0969,45+,Sensitive,Blackheads,Mild,Cheeks and jawline,Rarely reacts,Fragrance,Dryness or flakiness,Low,High,Hot,Luteal,Soothing Cleanser
U1159,13-17,Sensitive,Cyst,Severe,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Medium,High,Hot,Menstrual,Retinoid Treatment
U0216,13-17,Oily,Whiteheads,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Anti-aging,Low,Low,Hot,None,BHA Exfoliant
U0706,18-24,Combination,Blackheads,Mild,Cheeks and jawline,Rarely reacts,Sulfates,Anti-aging,Medium,High,Moderate,Luteal,Niacinamide Serum
U0028,45+,Oily,Cyst,Severe,All over face,Rarely reacts,Fragrance,Oily/Shiny skin,Medium,Low,Cold,None,Retinoid Treatment
U1114,13-17,Normal,Blackheads,Mild,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Low,High,Cold,None,Soothing Cleanser
U1165,25-34,Sensitive,Blackheads,Moderate,Jawline and chin,Rarely reacts,Sulfates,Oily/Shiny skin,High,High,Cold,Follicular,Soothing Cleanser
U1035,25-34,Combination,Blackheads,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Dark spots/Uneven tone,High,High,Moderate,None,Soothing Cleanser
U0639,45+,Normal,Pustules,Moderate,Jawline and chin,Sometimes reacts,None,Oily/Shiny skin,High,Low,Moderate,Ovulation,Niacinamide Serum
U0775,45+,Normal,Papules,Moderate,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Acne and breakouts,Low,Low,Moderate,Menstrual,Niacinamide Serum
U1334,18-24,Normal,Papules,Severe,T-Zone (forehead/nose),Rarely reacts,None,Dryness or flakiness,Medium,High,Moderate,Follicular,Benzoyl Peroxide Treatment
U0625,25-34,Normal,Cyst,Mild,All over face,Sometimes reacts,Alcohol,Large pores,High,High,Cold,None,Retinoid Treatment
U1261,35-44,Sensitive,Pustules,Mild,Jawline and chin,Often reacts,Parabens,Acne and breakouts,Medium,Low,Moderate,Luteal,Soothing Cleanser
U0257,13-17,Sensitive,Cyst,Moderate,All over face,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Medium,Medium,Hot,Luteal,Retinoid Treatment
U0026,35-44,Combination,Blackheads,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Large pores,High,Low,Cold,Luteal,Soothing Cleanser
U0337,35-44,Normal,Pustules,Moderate,All over face,Sometimes reacts,Fragrance,Oily/Shiny skin,Low,Low,Moderate,None,Salicylic Acid Cleanser
U0573,18-24,Oily,Papules,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Medium,Low,Moderate,None,Salicylic Acid Cleanser
U0048,35-44,Combination,Papules,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Oily/Shiny skin,Medium,Medium,Hot,Menstrual,Niacinamide Serum
U0107,35-44,Oily,Pustules,Severe,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,High,Low,Moderate,Luteal,Retinoid Treatment
U0350,18-24,Sensitive,Pustules,Mild,All over face,Sometimes reacts,Parabens,Acne and breakouts,Low,Low,Cold,Follicular,Soothing Cleanser
U0056,25-34,Normal,Whiteheads,Mild,Jawline and chin,Sometimes reacts,Alcohol,Acne and breakouts,High,High,Hot,Menstrual,Niacinamide Serum
