user_id,age_group,skin_type,acne_severity,breakout_location,product_sensitivity,allergen,skin_concern,acne_type,humidity,pollution,temperature,hormonal_phase,recommended_treatment
U0334,18-24,Normal,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Pustules,Low,High,Moderate,Luteal,Niacinamide Serum
U0782,45+,Normal,Severe,Jawline and chin,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Whiteheads,Low,High,Moderate,Luteal,Retinoid Treatment
U1352,25-34,Normal,Moderate,Cheeks and jawline,Rarely reacts,Alcohol,Anti-aging,Papules,High,Medium,Moderate,Luteal,Niacinamide Serum
U1410,13-17,Combination,Mild,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Blackheads,Medium,High,Moderate,Luteal,Soothing Cleanser
U1419,45+,Normal,Severe,All over face,Rarely reacts,Sulfates,Large pores,Pustules,Low,High,Hot,Follicular,Retinoid Treatment
U0585,45+,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Whiteheads,Low,High,Moderate,Luteal,Niacinamide Serum
U0329,25-34,Sensitive,Severe,Jawline and chin,Sometimes reacts,Parabens,Dryness or flakiness,Papules,Low,Medium,Moderate,Luteal,Retinoid Treatment
U0319,13-17,Normal,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Dryness or flakiness,Papules,Medium,Medium,Moderate,Menstrual,Benzoyl Peroxide Treatment
U1178,18-24,Sensitive,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Dark spots/Uneven tone,Papules,Medium,Low,Cold,None,Soothing Cleanser
U0983,25-34,Normal,Mild,Jawline and chin,Rarely reacts,Parabens,Acne and breakouts,Blackheads,High,Low,Hot,Follicular,Niacinamide Serum
U0013,45+,Normal,Mild,T-Zone (forehead/nose),Rarely reacts,Sulfates,Dark spots/Uneven tone,Papules,Low,Low,Moderate,None,Gentle Hydrating Cleanser
U0172,45+,Normal,Moderate,Cheeks and jawline,Sometimes reacts,None,Dryness or flakiness,Pustules,Low,Medium,Hot,,Salicylic Acid Cleanser
U0261,18-24,Oily,Mild,Jawline and chin,Rarely reacts,Sulfates,Anti-aging,Blackheads,High,Low,Moderate,Menstrual,Niacinamide Serum
U0848,45+,Dry,Mild,T-Zone (forehead/nose),Rarely reacts,None,Large pores,Blackheads,Medium,Medium,Hot,Luteal,Niacinamide Serum
U0889,18-24,Sensitive,Mild,Jawline and chin,Rarely reacts,None,Large pores,Whiteheads,Low,Low,Moderate,,Soothing Cleanser
U1142,25-34,Oily,Moderate,Jawline and chin,Often reacts,Alcohol,Large pores,Pustules,Medium,Medium,Hot,Menstrual,Soothing Cleanser
U0139,18-24,Normal,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Anti-aging,Papules,Medium,Medium,Hot,Follicular,Retinoid Treatment
U0550,18-24,Sensitive,Moderate,All over face,Often reacts,Sulfates,Anti-aging,Pustules,Low,Medium,Cold,None,Soothing Cleanser
U1358,35-44,Combination,Moderate,All over face,,,Anti-aging,Papules,Medium,Medium,Hot,None,Soothing Cleanser
U0874,18-24,Oily,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Oily/Shiny skin,Cyst,Medium,Medium,Hot,None,Retinoid Treatment
U0959,18-24,Normal,Moderate,T-Zone (forehead/nose),Rarely reacts,Fragrance,Large pores,Blackheads,High,Low,Cold,None,Gentle Hydrating Cleanser
U0559,18-24,Oily,Severe,Cheeks and jawline,Sometimes reacts,Sulfates,Dark spots/Uneven tone,Papules,High,Low,Hot,Luteal,Retinoid Treatment
U0140,13-17,Combination,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Dark spots/Uneven tone,Whiteheads,High,Low,Moderate,Luteal,Soothing Cleanser
U0985,35-44,Oily,Moderate,Cheeks and jawline,Rarely reacts,Sulfates,Dark spots/Uneven tone,Pustules,Low,Low,Cold,Ovulation,Salicylic Acid Cleanser
U0902,45+,Combination,Moderate,T-Zone (forehead/nose),Often reacts,Fragrance,Acne and breakouts,Cyst,High,Medium,Cold,,Retinoid Treatment
U0225,25-34,Oily,Moderate,All over face,Sometimes reacts,Parabens,Oily/Shiny skin,Papules,Medium,High,Moderate,Luteal,Niacinamide Serum
U0606,45+,Dry,Severe,All over face,Often reacts,Fragrance,Acne and breakouts,Cyst,High,Medium,Hot,Follicular,Retinoid Treatment
U0410,35-44,Sensitive,Moderate,All over face,Rarely reacts,None,Acne and breakouts,Papules,Medium,Low,Moderate,,Soothing Cleanser
U0326,35-44,Normal,Moderate,All over face,Sometimes reacts,Alcohol,Dryness or flakiness,Cyst,High,High,Cold,None,Retinoid Treatment
U0300,25-34,Oily,Severe,T-Zone (forehead/nose),Often reacts,,Anti-aging,Papules,Low,Low,Hot,,Retinoid Treatment
U0915,18-24,Sensitive,Moderate,Cheeks and jawline,Rarely reacts,None,Anti-aging,Blackheads,Medium,Medium,Moderate,Ovulation,Soothing Cleanser
U1054,18-24,Combination,Moderate,Cheeks and jawline,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Cyst,Medium,High,Cold,Luteal,Retinoid Treatment
U1047,45+,Sensitive,Moderate,All over face,Often reacts,None,Anti-aging,Blackheads,Low,Low,Hot,Follicular,Soothing Cleanser
U1420,45+,Dry,Moderate,Cheeks and jawline,Often reacts,Parabens,Dark spots/Uneven tone,Pustules,Medium,Medium,Hot,Luteal,Soothing Cleanser
U0977,18-24,Oily,Severe,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Oily/Shiny skin,Cyst,Low,High,Cold,Follicular,Retinoid Treatment
U0901,45+,Combination,Mild,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,Pustules,High,Medium,Cold,None,Soothing Cleanser
U0574,18-24,Normal,Mild,T-Zone (forehead/nose),Often reacts,Fragrance,Anti-aging,Blackheads,High,Medium,Cold,Follicular,Soothing Cleanser
U0504,18-24,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,Sulfates,Dryness or flakiness,Papules,High,Medium,Moderate,Follicular,Gentle Hydrating Cleanser
U1245,25-34,Normal,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Large pores,Blackheads,Low,Medium,Hot,Follicular,Gentle Hydrating Cleanser
U0004,25-34,Oily,Moderate,Jawline and chin,,Fragrance,Dark spots/Uneven tone,Cyst,Low,High,Moderate,Follicular,Retinoid Treatment
U0786,18-24,Dry,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Anti-aging,Cyst,High,Medium,Cold,None,Retinoid Treatment
U0468,35-44,Oily,Moderate,Cheeks and jawline,Often reacts,None,Dark spots/Uneven tone,Papules,High,Medium,Hot,Luteal,Soothing Cleanser
U0322,13-17,Dry,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Blackheads,Medium,High,Moderate,Luteal,Niacinamide Serum
U0006,18-24,Combination,Moderate,All over face,Often reacts,Sulfates,Anti-aging,Cyst,High,High,Cold,None,Retinoid Treatment
U1151,18-24,Oily,Mild,All over face,Often reacts,Alcohol,Anti-aging,Whiteheads,Medium,High,Moderate,Follicular,Soothing Cleanser
U0548,13-17,Sensitive,Moderate,Cheeks and jawline,Rarely reacts,Fragrance,Anti-aging,Pustules,Medium,High,Hot,Luteal,Soothing Cleanser
U0773,45+,Combination,Moderate,Cheeks and jawline,Rarely reacts,Fragrance,Dark spots/Uneven tone,Blackheads,High,High,Moderate,Follicular,BHA Exfoliant
U0040,18-24,Normal,Moderate,All over face,Sometimes reacts,None,Acne and breakouts,Papules,Medium,Medium,Cold,Luteal,Niacinamide Serum
U0543,35-44,Sensitive,Moderate,All over face,Often reacts,Alcohol,Dark spots/Uneven tone,Papules,High,Low,Hot,Ovulation,Soothing Cleanser
U0243,18-24,Dry,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Anti-aging,Cyst,High,Low,Moderate,None,Retinoid Treatment
U0137,35-44,Oily,Severe,Jawline and chin,Sometimes reacts,Alcohol,Dark spots/Uneven tone,Pustules,High,Medium,Hot,Follicular,Retinoid Treatment
U1212,25-34,Sensitive,Mild,All over face,Often reacts,Sulfates,Dark spots/Uneven tone,Blackheads,Medium,High,Cold,Luteal,Soothing Cleanser
U0622,25-34,Dry,Moderate,Cheeks and jawline,Often reacts,Fragrance,Dark spots/Uneven tone,Blackheads,High,Low,Cold,Luteal,Soothing Cleanser
U0799,18-24,Dry,Mild,T-Zone (forehead/nose),Sometimes reacts,None,Acne and breakouts,Whiteheads,Medium,Medium,Hot,None,Gentle Hydrating Cleanser
U1480,13-17,Oily,Moderate,Cheeks and jawline,Often reacts,Parabens,Acne and breakouts,Cyst,Low,Medium,Moderate,Luteal,Retinoid Treatment
U1088,18-24,Sensitive,Severe,All over face,Sometimes reacts,None,Acne and breakouts,Cyst,High,Medium,Moderate,Menstrual,Benzoyl Peroxide Treatment
U1474,35-44,Sensitive,Moderate,Cheeks and jawline,Rarely reacts,None,Anti-aging,Cyst,Low,Low,Moderate,None,Benzoyl Peroxide Treatment
U1395,35-44,Oily,Severe,Cheeks and jawline,Rarely reacts,Fragrance,Dark spots/Uneven tone,Papules,High,Low,Moderate,Follicular,Retinoid Treatment
U0582,35-44,Normal,Moderate,Jawline and chin,Often reacts,Parabens,Oily/Shiny skin,Pustules,Low,High,Moderate,Follicular,Soothing Cleanser
U0472,45+,Dry,Moderate,T-Zone (forehead/nose),Often reacts,Parabens,Dryness or flakiness,Pustules,Low,Low,Moderate,Luteal,Soothing Cleanser
U0850,13-17,Sensitive,Severe,Jawline and chin,Often reacts,,Large pores,Pustules,High,High,Hot,Follicular,Retinoid Treatment
U1418,18-24,Sensitive,Mild,,Often reacts,Parabens,Dryness or flakiness,Cyst,High,High,Moderate,Ovulation,Retinoid Treatment
U0377,13-17,Combination,Severe,Cheeks and jawline,Often reacts,None,Acne and breakouts,Cyst,High,Low,Moderate,Luteal,Retinoid Treatment
U0315,45+,Sensitive,Severe,Cheeks and jawline,Sometimes reacts,Sulfates,Acne and breakouts,Pustules,Medium,High,Cold,Ovulation,Retinoid Treatment
U0443,45+,Sensitive,Severe,Cheeks and jawline,Rarely reacts,None,Oily/Shiny skin,Cyst,High,High,Moderate,None,Benzoyl Peroxide Treatment
U0320,18-24,Combination,Moderate,Jawline and chin,Often reacts,None,Large pores,Papules,High,High,Moderate,Ovulation,Soothing Cleanser
U0968,25-34,Dry,Severe,Cheeks and jawline,Often reacts,,Dark spots/Uneven tone,Cyst,Low,Medium,Moderate,Follicular,Retinoid Treatment
U0820,13-17,Oily,Severe,All over face,Often reacts,Sulfates,Anti-aging,Pustules,Low,High,Moderate,None,Retinoid Treatment
U1444,25-34,Normal,Severe,T-Zone (forehead/nose),Sometimes reacts,None,Oily/Shiny skin,Papules,High,High,Hot,None,Benzoyl Peroxide Treatment
U0425,25-34,Oily,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Dryness or flakiness,Blackheads,Low,High,Moderate,,Niacinamide Serum
U0554,35-44,Sensitive,Mild,All over face,Rarely reacts,Fragrance,Acne and breakouts,Pustules,High,High,Moderate,None,Soothing Cleanser
U0595,45+,Normal,Severe,All over face,Sometimes reacts,None,Dryness or flakiness,Cyst,High,High,Cold,Menstrual,Benzoyl Peroxide Treatment
U0924,35-44,Sensitive,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Oily/Shiny skin,Pustules,High,Medium,Cold,Luteal,Soothing Cleanser
U0673,45+,Oily,Moderate,Cheeks and jawline,,Alcohol,Large pores,Whiteheads,Medium,Medium,Moderate,,Niacinamide Serum
U1365,18-24,Dry,Severe,All over face,Rarely reacts,None,Dark spots/Uneven tone,Pustules,Low,High,Moderate,Menstrual,Benzoyl Peroxide Treatment
U1244,25-34,Dry,Mild,Cheeks and jawline,Often reacts,None,Anti-aging,Papules,Medium,High,Moderate,Luteal,Soothing Cleanser
U1366,18-24,Dry,Severe,Cheeks and jawline,Rarely reacts,None,Large pores,Pustules,Low,Medium,Moderate,Menstrual,Benzoyl Peroxide Treatment
U0228,45+,Normal,Mild,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Blackheads,Medium,High,Cold,Ovulation,Soothing Cleanser
U0737,45+,Combination,Mild,Cheeks and jawline,Often reacts,Fragrance,Dark spots/Uneven tone,Cyst,Medium,High,Moderate,Ovulation,Retinoid Treatment
U1252,35-44,Combination,Mild,Jawline and chin,Often reacts,Alcohol,Dryness or flakiness,Blackheads,Medium,Low,Cold,Follicular,Soothing Cleanser
U1010,18-24,Dry,Mild,Cheeks and jawline,Sometimes reacts,Parabens,Dryness or flakiness,Blackheads,Medium,High,Cold,Luteal,Niacinamide Serum
U0711,45+,Combination,Moderate,,Sometimes reacts,None,Dryness or flakiness,Blackheads,High,High,Moderate,Luteal,Niacinamide Serum
U0067,18-24,Oily,Moderate,,Sometimes reacts,Fragrance,Acne and breakouts,Papules,Medium,Medium,Cold,Ovulation,Salicylic Acid Cleanser
U0394,18-24,Normal,Moderate,Cheeks and jawline,Sometimes reacts,Fragrance,Anti-aging,Blackheads,Low,Low,Hot,None,Retinoid Treatment
U0580,18-24,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Acne and breakouts,Blackheads,Low,Low,Hot,None,Gentle Hydrating Cleanser
U1230,13-17,Sensitive,Severe,Jawline and chin,Rarely reacts,None,Anti-aging,Cyst,Medium,Low,Hot,Luteal,Benzoyl Peroxide Treatment
U0212,25-34,Normal,Severe,Jawline and chin,Sometimes reacts,Fragrance,Anti-aging,Cyst,Medium,Medium,Cold,Follicular,Retinoid Treatment
U1363,35-44,Dry,Mild,Jawline and chin,,Alcohol,Acne and breakouts,Blackheads,Medium,High,Moderate,Luteal,Niacinamide Serum
U0808,45+,Combination,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Papules,Medium,Low,Cold,None,Gentle Hydrating Cleanser
U0537,45+,Normal,Moderate,Jawline and chin,Often reacts,Alcohol,Anti-aging,Papules,Medium,Medium,Hot,Follicular,Soothing Cleanser
U1049,25-34,Normal,Severe,All over face,Rarely reacts,Parabens,Acne and breakouts,Cyst,High,Medium,Moderate,Follicular,Retinoid Treatment
U1349,18-24,Sensitive,Severe,Jawline and chin,Sometimes reacts,Parabens,Acne and breakouts,Cyst,High,Medium,Cold,None,Retinoid Treatment
U0086,18-24,Sensitive,Moderate,Cheeks and jawline,Often reacts,Parabens,Dryness or flakiness,Blackheads,Medium,High,Hot,Menstrual,Soothing Cleanser
U1379,25-34,Normal,Mild,Cheeks and jawline,Sometimes reacts,Sulfates,Oily/Shiny skin,Blackheads,High,Low,Moderate,Follicular,Gentle Hydrating Cleanser
U0273,18-24,Oily,Moderate,Cheeks and jawline,Often reacts,Parabens,Acne and breakouts,Blackheads,Medium,High,Hot,Luteal,Soothing Cleanser
U0980,13-17,Dry,Severe,Jawline and chin,Often reacts,Fragrance,Oily/Shiny skin,Papules,Low,Medium,Cold,Luteal,Retinoid Treatment
U0683,25-34,Dry,Moderate,Cheeks and jawline,Sometimes reacts,,Acne and breakouts,Papules,Low,Low,Moderate,Menstrual,Niacinamide Serum
U1380,35-44,Combination,Mild,All over face,Rarely reacts,Parabens,Anti-aging,Whiteheads,High,Low,Hot,Follicular,Oil Control Moisturizer
U0631,13-17,Sensitive,Mild,Jawline and chin,Rarely reacts,Fragrance,Acne and breakouts,Cyst,Low,Medium,Moderate,Luteal,Retinoid Treatment
U1050,25-34,Sensitive,Mild,All over face,Sometimes reacts,Sulfates,Large pores,Blackheads,Low,Low,Moderate,,Soothing Cleanser
U1429,25-34,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,None,Dryness or flakiness,Papules,Low,High,Hot,None,Gentle Hydrating Cleanser
U0506,35-44,Sensitive,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Large pores,Papules,High,Low,Cold,Follicular,Soothing Cleanser
U0274,18-24,Oily,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Anti-aging,Blackheads,Low,Low,Moderate,Luteal,Niacinamide Serum
U0745,25-34,Sensitive,Mild,,Often reacts,Alcohol,Anti-aging,Blackheads,Medium,Low,Moderate,Follicular,Soothing Cleanser
U0363,35-44,Oily,Moderate,All over face,Rarely reacts,Alcohol,Oily/Shiny skin,Blackheads,Low,Medium,Cold,Ovulation,BHA Exfoliant
U0623,18-24,Oily,Mild,T-Zone (forehead/nose),Rarely reacts,None,Large pores,Blackheads,Low,Medium,Cold,Ovulation,BHA Exfoliant
U0003,18-24,Sensitive,Moderate,All over face,Sometimes reacts,,Oily/Shiny skin,Blackheads,Medium,Low,Cold,None,Soothing Cleanser
U0007,18-24,Sensitive,Mild,Jawline and chin,Sometimes reacts,None,Oily/Shiny skin,Papules,High,Medium,Cold,,Soothing Cleanser
U0312,35-44,Oily,Moderate,All over face,Sometimes reacts,Parabens,Dark spots/Uneven tone,Blackheads,High,Medium,Cold,,BHA Exfoliant
U1109,35-44,Normal,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Acne and breakouts,Whiteheads,High,High,Cold,Ovulation,Soothing Cleanser
U0666,45+,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Dryness or flakiness,Blackheads,High,Low,Cold,None,Gentle Hydrating Cleanser
U0969,45+,Sensitive,Mild,Cheeks and jawline,Rarely reacts,Fragrance,Dryness or flakiness,Blackheads,Low,High,Hot,Luteal,Soothing Cleanser
U1159,13-17,Sensitive,Severe,Jawline and chin,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Cyst,Medium,High,Hot,Menstrual,Retinoid Treatment
U0216,13-17,Oily,Mild,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Anti-aging,Whiteheads,Low,Low,Hot,None,BHA Exfoliant
U0706,18-24,Combination,Mild,Cheeks and jawline,Rarely reacts,Sulfates,Anti-aging,Blackheads,Medium,High,Moderate,Luteal,Niacinamide Serum
U0028,45+,Oily,Severe,All over face,Rarely reacts,Fragrance,Oily/Shiny skin,Cyst,Medium,Low,Cold,None,Retinoid Treatment
U1114,13-17,Normal,Mild,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Blackheads,Low,High,Cold,None,Soothing Cleanser
U1165,25-34,Sensitive,Moderate,Jawline and chin,Rarely reacts,Sulfates,Oily/Shiny skin,Blackheads,High,High,Cold,Follicular,Soothing Cleanser
U1035,25-34,Combination,Moderate,T-Zone (forehead/nose),Often reacts,Sulfates,Dark spots/Uneven tone,Blackheads,High,High,Moderate,,Soothing Cleanser
U0639,45+,Normal,Moderate,Jawline and chin,Sometimes reacts,None,Oily/Shiny skin,Pustules,High,Low,Moderate,Ovulation,Niacinamide Serum
U0775,45+,Normal,Moderate,T-Zone (forehead/nose),Sometimes reacts,Alcohol,Acne and breakouts,Papules,Low,Low,Moderate,Menstrual,Niacinamide Serum
U1334,18-24,Normal,Severe,T-Zone (forehead/nose),Rarely reacts,None,Dryness or flakiness,Papules,Medium,High,Moderate,Follicular,Benzoyl Peroxide Treatment
U0625,25-34,Normal,Mild,All over face,Sometimes reacts,Alcohol,Large pores,Cyst,High,High,Cold,None,Retinoid Treatment
U1261,35-44,Sensitive,Mild,Jawline and chin,Often reacts,Parabens,Acne and breakouts,Pustules,Medium,Low,Moderate,Luteal,Soothing Cleanser
U0257,13-17,Sensitive,Moderate,All over face,,Sulfates,Dark spots/Uneven tone,Cyst,Medium,Medium,Hot,Luteal,Retinoid Treatment
U0026,35-44,Combination,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Large pores,Blackheads,High,Low,Cold,Luteal,Soothing Cleanser
U0337,35-44,Normal,Moderate,All over face,Sometimes reacts,Fragrance,Oily/Shiny skin,Pustules,Low,Low,Moderate,None,Salicylic Acid Cleanser
U0573,18-24,Oily,Mild,Cheeks and jawline,Sometimes reacts,Fragrance,Acne and breakouts,Papules,Medium,Low,Moderate,None,Salicylic Acid Cleanser
U0048,35-44,Combination,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Oily/Shiny skin,Papules,Medium,Medium,Hot,Menstrual,Niacinamide Serum
U0107,35-44,Oily,Severe,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Pustules,High,Low,Moderate,Luteal,Retinoid Treatment
U0350,18-24,Sensitive,Mild,All over face,Sometimes reacts,Parabens,Acne and breakouts,Pustules,Low,Low,Cold,Follicular,Soothing Cleanser
U0056,25-34,Normal,Mild,Jawline and chin,Sometimes reacts,Alcohol,Acne and breakouts,Whiteheads,High,High,Hot,Menstrual,Niacinamide Serum
U1327,13-17,Combination,Moderate,,Rarely reacts,None,Acne and breakouts,Cyst,High,Low,Hot,None,Benzoyl Peroxide Treatment
U0214,45+,Dry,Mild,Jawline and chin,Rarely reacts,Sulfates,Dryness or flakiness,Blackheads,Medium,High,Hot,Follicular,Niacinamide Serum
U0121,45+,Combination,Mild,T-Zone (forehead/nose),Sometimes reacts,Fragrance,Dark spots/Uneven tone,Blackheads,Low,Medium,Cold,Follicular,BHA Exfoliant
U0899,45+,Dry,Severe,T-Zone (forehead/nose),Rarely reacts,Fragrance,Dark spots/Uneven tone,Pustules,Medium,Low,Cold,,Retinoid Treatment
U0758,45+,Dry,Moderate,Cheeks and jawline,Sometimes reacts,Sulfates,Large pores,Whiteheads,Medium,Medium,Moderate,Follicular,Gentle Hydrating Cleanser
U0073,18-24,Combination,Severe,All over face,Sometimes reacts,Fragrance,Dark spots/Uneven tone,Pustules,High,Medium,Hot,,Retinoid Treatment
U1022,45+,Dry,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Anti-aging,Pustules,Medium,Low,Hot,Follicular,Gentle Hydrating Cleanser
U1385,35-44,Sensitive,Moderate,T-Zone (forehead/nose),Sometimes reacts,Parabens,Dark spots/Uneven tone,Papules,Medium,Low,Cold,Follicular,Soothing Cleanser
U0046,35-44,Combination,Moderate,Cheeks and jawline,Rarely reacts,Sulfates,Large pores,Cyst,Medium,High,Cold,None,Retinoid Treatment
U1343,18-24,Oily,Severe,T-Zone (forehead/nose),Often reacts,Alcohol,Dark spots/Uneven tone,Pustules,High,High,Hot,None,Retinoid Treatment
U0524,18-24,Combination,Severe,Cheeks and jawline,Often reacts,Sulfates,Dryness or flakiness,Cyst,High,Medium,Moderate,Follicular,Retinoid Treatment
U1471,13-17,Sensitive,Moderate,Jawline and chin,Often reacts,Fragrance,Acne and breakouts,Cyst,High,Medium,Hot,Menstrual,Retinoid Treatment
U0817,13-17,Combination,Moderate,T-Zone (forehead/nose),Rarely reacts,Alcohol,Dryness or flakiness,Whiteheads,High,Medium,Hot,Follicular,Oil Control Moisturizer
U0893,25-34,Normal,Mild,All over face,Sometimes reacts,Fragrance,Anti-aging,Whiteheads,High,Medium,Hot,Menstrual,Niacinamide Serum
U0821,35-44,Oily,Mild,T-Zone (forehead/nose),Often reacts,Parabens,Large pores,Papules,Medium,High,Moderate,Follicular,Soothing Cleanser
U0534,25-34,Normal,Moderate,Cheeks and jawline,Often reacts,Fragrance,Anti-aging,Papules,High,High,Moderate,Ovulation,Soothing Cleanser
U1160,45+,Oily,Moderate,Jawline and chin,Sometimes reacts,Fragrance,Dryness or flakiness,Blackheads,Medium,High,Cold,,Niacinamide Serum
U0604,25-34,Normal,Severe,Cheeks and jawline,Rarely reacts,Parabens,Dryness or flakiness,Cyst,High,Low,Hot,,Retinoid Treatment
